f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,Decision
0.44756,0.37113,0.70376,0.066062,0.22496,0.54574,0.251,0.060733,0.54329,0.61039,0.8566,0.39491,0.19169,0.44815,no
0.48147,0.36036,0.7076,0.065665,0.22902,0.67694,0.27333,0.060478,0.497,0.53607,0.8964,0.32267,0.23953,0.60273,no
0.44855,0.36444,0.70494,0.06612,0.22821,0.69177,0.24311,0.060784,0.54314,0.62315,0.85554,0.39498,0.19174,0.45024,no
0.49116,0.36877,0.72757,0.066134,0.232,0.67786,0.27955,0.060419,0.49645,0.52065,0.89638,0.32031,0.22822,0.60148,no
0.38927,0.39442,0.70116,0.075107,0.24011,0.64882,0.31632,0.060901,0.53929,0.5989,0.86031,0.39208,0.1896,0.43405,no
0.28741,0.3639,0.70684,0.1127,0.18866,0.67281,0.28639,0.060554,0.48597,0.52247,0.89641,0.31152,0.23128,0.60608,no
0.43181,0.36448,0.70338,0.066221,0.23623,0.67552,0.33991,0.060772,0.53687,0.61453,0.85513,0.3871,0.18901,0.45476,no
0.24935,0.30802,0.69437,0.070937,0.1711,0.6415,0.30548,0.060396,0.49212,0.50784,0.89623,0.31813,0.23268,0.60534,no
0.42662,0.36829,0.7021,0.06599,0.22527,0.64723,0.33624,0.06046,0.54281,0.60925,0.85611,0.39457,0.18973,0.46081,no
0.48673,0.35742,0.71831,0.066125,0.20889,0.62468,0.32648,0.060338,0.49695,0.51303,0.89674,0.32222,0.22878,0.60158,no
0.24624,0.36252,0.69241,0.065962,0.20722,0.6425,0.27443,0.061064,0.54587,0.62579,0.85088,0.3991,0.19101,0.46536,no
0.44914,0.36636,0.70282,0.065727,0.2357,0.70695,0.35964,0.060539,0.49574,0.54157,0.897,0.32141,0.23823,0.60048,no
0.44633,0.38281,0.71034,0.070076,0.21784,0.70843,0.26226,0.061008,0.53075,0.60728,0.85987,0.3807,0.18982,0.44133,no
0.25763,0.34578,0.69938,0.066348,0.20226,0.53176,0.25374,0.059788,0.47872,0.54126,0.89585,0.29851,0.2164,0.61042,no
0.47274,0.37932,0.70994,0.065845,0.23425,0.68866,0.26719,0.060713,0.54097,0.60236,0.85625,0.39115,0.18704,0.4529,no
0.47876,0.35533,0.70834,0.065811,0.2246,0.70565,0.24205,0.060405,0.49528,0.53064,0.89638,0.32097,0.24024,0.60679,no
0.43991,0.36837,0.70844,0.065926,0.22426,0.63118,0.27668,0.061262,0.54432,0.62198,0.85242,0.39532,0.19479,0.47623,no
0.50567,0.34464,0.70114,0.084889,0.21716,0.69819,0.37211,0.060392,0.49611,0.54303,0.89734,0.31982,0.23885,0.61033,no
0.25308,0.34298,0.70664,0.066362,0.19817,0.6617,0.30089,0.061155,0.53788,0.60539,0.85706,0.38655,0.19183,0.45149,no
0.43938,0.37341,0.70241,0.065813,0.23875,0.67556,0.34684,0.060178,0.50618,0.54531,0.89635,0.3258,0.2157,0.61242,no
0.49033,0.34195,0.71353,0.065546,0.21807,0.69117,0.33106,0.061289,0.53783,0.59682,0.85829,0.38407,0.19453,0.45202,no
0.24367,0.36119,0.69411,0.065532,0.19645,0.71402,0.3454,0.059487,0.50606,0.54519,0.8974,0.32604,0.2505,0.62266,no
0.54076,0.35532,0.73424,0.066207,0.24647,0.72157,0.37045,0.061253,0.53225,0.64034,0.85437,0.36546,0.20327,0.52623,no
0.30757,0.32886,0.71908,0.066561,0.18929,0.71712,0.40126,0.058408,0.5098,0.50597,0.89737,0.32509,0.25982,0.65045,no
0.42516,0.36129,0.70542,0.065804,0.22572,0.55459,0.21824,0.060985,0.53522,0.5941,0.86252,0.36756,0.21116,0.5269,no
0.42944,0.37887,0.7023,0.066683,0.24376,0.68314,0.38611,0.054758,0.53244,0.48209,0.89752,0.33908,0.27075,0.66342,no
0.4863,0.3443,0.7108,0.066456,0.19806,0.57708,0.3075,0.060431,0.57692,0.65438,0.84407,0.40774,0.23002,0.52238,no
0.049919,0.41422,0.35307,0.072842,0.16908,0.04403,0.77466,0.061052,0.36167,0.58322,0.89582,0.17913,0.16075,0.69049,no
0.047645,0.41232,0.20772,0.068307,0.16391,0.049083,0.78181,0.061638,0.39232,0.62637,0.87115,0.21595,0.14838,0.61785,no
0.049653,0.41039,0.27415,0.060688,0.16768,0.044765,0.76175,0.060281,0.36735,0.5568,0.89509,0.18076,0.16518,0.69842,no
0.048598,0.39801,0.17563,0.065816,0.15746,0.048461,0.7899,0.061675,0.39391,0.61953,0.86956,0.21437,0.15289,0.62728,no
0.047461,0.41801,0.18194,0.070563,0.16625,0.043635,0.75785,0.059566,0.37379,0.54473,0.8956,0.18514,0.17519,0.71061,no
0.049458,0.39707,0.27803,0.052991,0.15697,0.057864,0.76688,0.061869,0.39162,0.63332,0.86792,0.20822,0.16059,0.65942,no
0.047224,0.41004,0.12465,0.063781,0.16806,0.045387,0.74972,0.058824,0.35694,0.5094,0.89429,0.16824,0.17439,0.72897,no
0.049685,0.4013,0.22037,0.073604,0.16383,0.07709,0.751,0.061873,0.40265,0.62546,0.86953,0.22114,0.15928,0.63365,no
0.047222,0.40686,0.13711,0.069242,0.16377,0.068831,0.73589,0.05942,0.35643,0.53843,0.89441,0.17051,0.17323,0.7178,no
0.027127,0.36517,0.42389,0,0.23578,0.29925,0.30435,0.061904,0.40356,0.63267,0.868,0.22428,0.16035,0.61819,no
0.41831,0.064682,0.69523,0.066513,0.048805,0.30506,0.99333,0.060268,0.35027,0.50313,0.89437,0.16898,0.17957,0.7055,no
0.33114,0.10787,0.67507,0.066494,0.038022,0.28462,0.96628,0.061446,0.40259,0.63828,0.86762,0.2261,0.15241,0.62283,no
0.41233,0.10664,0.67235,0.066466,0.0492,0.27605,0.96355,0.060826,0.35774,0.5168,0.89488,0.17571,0.16556,0.69689,no
0.40671,0.15019,0.68033,0.066389,0.051131,0.29334,0.9503,0.061317,0.39428,0.6274,0.87028,0.21908,0.14848,0.61501,no
0.40302,0.082714,0.8186,0.067101,0.041089,0.28057,0.99352,0.060662,0.35333,0.53059,0.8948,0.17365,0.17582,0.69141,no
0.35594,0.14082,0.66347,0.066556,0.052203,0.28307,0.95747,0.061304,0.3926,0.63537,0.87011,0.21728,0.14917,0.62585,no
0.42093,0.11458,0.81319,0.06653,0.045973,0.30234,0.94783,0.060933,0.36397,0.56359,0.89564,0.17956,0.16158,0.69451,no
0.43074,0.12765,0.69139,0.06586,0.054124,0.32164,0.91983,0.061454,0.38209,0.59487,0.87355,0.20525,0.14908,0.59725,no
0.44311,0.12045,0.67535,0.066529,0.053159,0.31512,0.93019,0.059432,0.36607,0.55642,0.89504,0.17808,0.1697,0.70472,no
0.41911,0.11464,0.68785,0.066338,0.045012,0.27366,0.96084,0.061797,0.39493,0.62373,0.86943,0.21249,0.15827,0.64997,no
0.43447,0.14049,0.68665,0.067571,0.056203,0.28433,0.91637,0.058871,0.3598,0.52617,0.89462,0.17176,0.17903,0.71779,no
0.42338,0.11174,0.69813,0.065813,0.045517,0.25645,0.96455,0.061753,0.39937,0.62992,0.86885,0.21789,0.16171,0.62663,no
0.41059,0.10877,0.68167,0.066445,0.040897,0.26136,0.94306,0.059287,0.3682,0.53515,0.89491,0.18042,0.17343,0.71229,no
0.40972,0.10882,0.67933,0.066703,0.042169,0.26335,0.93332,0.061682,0.40392,0.62958,0.86784,0.22309,0.16103,0.6279,no
0.41718,0.10526,0.67175,0.067675,0.044068,0.23573,0.95471,0.059901,0.35348,0.54538,0.89418,0.16898,0.16778,0.70836,no
0.35851,0.14363,0.68324,0.071861,0.055367,0.30777,0.8513,0.061004,0.3962,0.60129,0.87133,0.21991,0.15166,0.59318,no
0.43988,0.11913,0.70309,0.066407,0.051001,0.32099,0.92036,0.060913,0.34848,0.55103,0.89493,0.16741,0.15925,0.70009,no
0.46943,0.097312,0.67465,0.066141,0.048971,0.30911,0.95865,0.061299,0.39122,0.62685,0.87022,0.2164,0.14672,0.60527,no
0.37557,0.11919,0.66585,0.066595,0.042797,0.22244,0.92246,0.060542,0.35153,0.53502,0.89465,0.17198,0.17485,0.6902,no
0.43914,0.11735,0.68405,0.066566,0.044127,0.26671,0.94037,0.061398,0.38769,0.63094,0.86918,0.21306,0.14878,0.61617,no
0.43854,0.10578,0.68417,0.065591,0.045494,0.27161,0.93749,0.060804,0.35573,0.53082,0.89469,0.17261,0.16434,0.70245,no
0.44178,0.11308,0.6779,0.06656,0.052462,0.25186,0.93603,0.061351,0.38753,0.61065,0.8721,0.21315,0.14856,0.59832,no
0.40892,0.11306,0.68378,0.067077,0.041312,0.20567,0.92757,0.060005,0.36822,0.55399,0.8952,0.18135,0.17132,0.69655,no
0.40823,0.12651,0.69841,0.068935,0.055156,0.28427,0.90978,0.061557,0.39064,0.60318,0.87355,0.21111,0.15601,0.62433,no
0.45471,0.12305,0.69191,0.066632,0.050977,0.29341,0.94286,0.058849,0.35459,0.50955,0.89437,0.16902,0.18718,0.71262,no
0.46024,0.12568,0.6893,0.06656,0.060786,0.3031,0.88421,0.061449,0.40194,0.62659,0.86981,0.22122,0.16071,0.6306,no
0.47041,0.11135,0.68594,0.066558,0.046467,0.2763,0.91341,0.059789,0.35269,0.55566,0.89538,0.16907,0.18689,0.71265,no
0.48013,0.095588,0.6753,0.066561,0.047027,0.24794,0.9285,0.062142,0.38704,0.64678,0.87163,0.20835,0.15778,0.60261,no
0.47881,0.11218,0.69049,0.065786,0.048114,0.27336,0.90849,0.059611,0.35446,0.51104,0.89433,0.16891,0.17039,0.71613,no
0.48124,0.10756,0.69347,0.066052,0.053776,0.30954,0.9409,0.061432,0.39761,0.63903,0.86834,0.221,0.15334,0.58521,no
0.46162,0.089049,0.83449,0.066202,0.037879,0.28538,0.9573,0.060435,0.34941,0.48875,0.89425,0.1691,0.1719,0.70302,no
0.48705,0.10939,0.81129,0.066582,0.053591,0.33923,0.95867,0.060834,0.39076,0.62558,0.87113,0.21782,0.14807,0.5847,no
0.47826,0.090282,0.67896,0.065972,0.039693,0.26121,0.93742,0.060825,0.35139,0.52569,0.89475,0.17199,0.16757,0.68662,no
0.45271,0.1148,0.68657,0.066561,0.038486,0.24211,0.91349,0.061072,0.38534,0.63117,0.8695,0.21313,0.14473,0.5953,no
0.52817,0.096311,0.70575,0.13956,0.054041,0.3083,0.94422,0.06091,0.35193,0.53649,0.89528,0.17293,0.17636,0.69047,no
0.51034,0.090181,0.70214,0.066516,0.042094,0.27319,0.93925,0.061102,0.38,0.60597,0.87372,0.20674,0.14472,0.58604,no
0.46501,0.094762,0.70034,0.066443,0.03834,0.32162,0.9128,0.059963,0.36948,0.55356,0.89598,0.18229,0.17756,0.69594,no
0.50434,0.10309,0.68928,0.066561,0.042369,0.26448,0.91598,0.061428,0.38014,0.58982,0.87422,0.19997,0.15194,0.61505,no
0.50271,0.10646,0.70216,0.066561,0.052184,0.30738,0.95327,0.057721,0.37015,0.52514,0.89529,0.18119,0.20266,0.723,no
0.51886,0.082778,0.69694,0.066192,0.045192,0.30666,0.95962,0.061112,0.39671,0.63042,0.87246,0.20955,0.17155,0.66403,no
0.046833,0.3418,0.23169,0.067491,0.11656,0.0029638,0.79157,0.058621,0.3238,0.62511,0.87699,0.15998,0.11745,0.63591,no
0.048735,0.34226,0.32893,0.061901,0.12618,0,0.78279,0.060454,0.30213,0.51553,0.8935,0.13489,0.1396,0.70159,no
0.047862,0.32582,0.18351,0.066029,0.11893,0.0071415,0.77916,0.058881,0.32791,0.57586,0.87998,0.16392,0.12062,0.62909,no
0.045899,0.36174,0.23016,0.069927,0.12861,0.0038999,0.77057,0.060477,0.28879,0.5242,0.89343,0.12493,0.12827,0.70366,no
0.048904,0.34607,0.32227,0.05773,0.12272,0.018922,0.76878,0.058584,0.33078,0.62405,0.8764,0.16637,0.12095,0.62837,no
0.046989,0.35442,0.1317,0.063397,0.13469,0.05659,0.7768,0.060776,0.28864,0.52689,0.8937,0.12725,0.13388,0.69971,no
0.021893,0.59561,0.27688,0.076259,0.60688,0.090663,0.18941,0.058655,0.32067,0.62041,0.8783,0.15915,0.12052,0.64014,no
0.014564,0.47962,0.36074,0.063158,0.38998,0.15561,0.28931,0.060511,0.30143,0.52026,0.89364,0.13515,0.13643,0.69623,no
0.31007,0.02161,0.66279,0.099706,0.0096215,0.13928,1,0.058392,0.33545,0.6207,0.87667,0.17082,0.12057,0.61921,no
0.4876,0.040701,0.69105,0.06656,0.0079299,0.11313,0.99085,0.060544,0.29917,0.52342,0.89393,0.13278,0.13703,0.69484,no
0.27689,0.043566,0.66337,0.066561,0.00077373,0.060882,0.981,0.058843,0.32515,0.58842,0.87745,0.16057,0.1183,0.62735,no
0.45197,0.059855,0.68761,0.066556,0.008051,0.11879,0.97194,0.060664,0.29579,0.52217,0.89344,0.12989,0.13689,0.70494,no
0.29015,0.045864,0.66057,0.066561,0,0.064105,0.98563,0.059358,0.327,0.63303,0.87432,0.16444,0.12481,0.63071,no
0.47041,0.023321,0.67815,0.088839,0.00040957,0.058356,0.98055,0.060446,0.29852,0.5148,0.8935,0.13175,0.14081,0.70487,no
0.13837,0.060353,0.62817,0.066562,0.0042064,0.040523,0.94744,0.058764,0.32646,0.63157,0.87521,0.16137,0.12202,0.65646,no
0.00057282,0.13686,0.55491,0.066975,0.0039241,0.039111,0.91302,0.06037,0.30036,0.51884,0.89351,0.13365,0.1428,0.70076,no
0.42729,0.0323,0.66053,0.065866,0.0042917,0.060693,0.98753,0.059184,0.33441,0.60929,0.87383,0.17094,0.12199,0.61543,no
0.015277,0.092298,0.61098,0.067486,0.019708,0.073929,0.88969,0.060405,0.29842,0.50553,0.89332,0.13283,0.14322,0.70043,no
0.48084,0.010248,0.692,0.074731,0.0090489,0.099435,0.96796,0.058838,0.33306,0.59301,0.87539,0.17102,0.11982,0.61379,no
0.20685,0.092287,0.6708,0.066573,0.013323,0.2077,0.89429,0.060341,0.30425,0.52596,0.89363,0.13698,0.14041,0.69398,no
0.46948,0.069674,0.6984,0.066463,0.013708,0.18479,0.95479,0.059021,0.33455,0.59381,0.87596,0.17106,0.12205,0.60946,no
0.48834,0.04414,0.69585,0.066561,0.010125,0.083005,0.9614,0.060473,0.29564,0.52896,0.89355,0.13057,0.13734,0.69767,no
0.39182,0.081315,0.67477,0.066569,0.012018,0.12086,0.96099,0.058926,0.32247,0.63393,0.87558,0.15885,0.12092,0.63408,no
0.47261,0.028293,0.68064,0.066561,0.0059358,0.10282,0.97524,0.060093,0.28888,0.50797,0.89332,0.12497,0.13125,0.70828,no
0.3963,0.093484,0.67877,0.066098,0.014497,0.12001,0.91216,0.058404,0.33224,0.60309,0.87532,0.17069,0.11975,0.60645,no
0.50783,0.060319,0.69275,0.066438,0.012781,0.12413,0.91175,0.060302,0.29868,0.52056,0.89359,0.13328,0.12699,0.69246,no
0.38568,0.066951,0.67409,0.066505,0.0059148,0.12552,0.96299,0.058627,0.3347,0.60279,0.87488,0.17254,0.12031,0.60459,no
0.40027,0.05282,0.68493,0.090319,0.005585,0.086635,0.93569,0.060444,0.30805,0.52194,0.89387,0.13936,0.14505,0.69291,no
0.29436,0.11715,0.67528,0.064984,0.033608,0.171,0.90621,0.0594,0.33607,0.59948,0.87625,0.17181,0.12296,0.61305,no
0.28928,0.097735,0.66594,0.066563,0.011055,0.14068,0.90254,0.060577,0.30355,0.51519,0.89348,0.13532,0.14955,0.70334,no
0.49256,0.041732,0.69886,0.066548,0.0082208,0.10375,0.97803,0.060078,0.32797,0.62089,0.87487,0.16311,0.12522,0.63822,no
0.42878,0.071457,0.67524,0.066056,0.013023,0.11307,0.94059,0.060314,0.30501,0.53591,0.894,0.13519,0.15343,0.70707,no
0.49504,0.06251,0.7013,0.067298,0.016699,0.1887,0.96105,0.059786,0.33824,0.59734,0.87673,0.17128,0.12749,0.61296,no
0.39421,0.086661,0.69028,0.066555,0.020024,0.15637,0.93545,0.060231,0.31142,0.5741,0.89441,0.13729,0.14884,0.71145,no
0.4917,0.085319,0.69554,0.066562,0.020035,0.14364,0.91625,0.060615,0.33474,0.58338,0.8782,0.16401,0.12996,0.62988,no
0.50558,0.081054,0.72821,0.066561,0.017636,0.18058,0.95089,0.058486,0.33377,0.55615,0.89544,0.15108,0.17207,0.72564,no
0.39915,0.075174,0.73779,0.06656,0.013268,0.13351,0.96625,0.060742,0.34009,0.57691,0.87941,0.16123,0.14432,0.6579,no
0.41257,0.078323,0.68923,0.066348,0.012634,0.13538,0.9389,0.052793,0.33413,0.46848,0.89387,0.1426,0.18607,0.76494,no
0.41959,0.092231,0.6806,0.066552,0.01586,0.14362,0.95367,0.055829,0.31943,0.48859,0.8872,0.13888,0.16249,0.69561,no
0.50394,0.066032,0.68779,0.066561,0.013218,0.11191,0.95872,0.035727,0.2965,0.49642,0.89761,0.10246,0.17556,0.81873,no
0.3878,0.087384,0.69214,0.066555,0.013933,0.10859,0.94153,0.016873,0.26772,0.17293,0.88767,0.068546,0.15651,0.85676,no
0.50557,0.06143,0.68905,0.066547,0.014138,0.14025,0.9555,0.0071561,0.32135,0,0.89203,0.067337,0.2156,0.93986,no
0.50509,0.085811,0.68628,0.066399,0.021025,0.21024,0.90876,0.051876,0.36709,0.66922,0.85923,0.16692,0.19729,0.78115,no
0.48668,0.0584,0.69418,0.066248,0.011659,0.12803,0.966,0.019193,1,0.24663,0.62812,1,0.12805,0,no
0.41314,0.0772,0.68618,0.066587,0.014538,0.13879,0.96824,0,0.96862,0.13884,1,0.17262,1.73E-18,0.18891,no
0.40269,0.08742,0.67281,0.066476,0.01263,0.10128,0.95672,0.013801,0.077428,0.67805,0.89203,0.0028647,0.21717,0.9364,no
0.49493,0.062142,0.71566,0.066558,0.013701,0.13873,0.95982,0.0032227,0.16175,0.51408,0.89197,0.0022722,0.24978,0.98179,no
0.40981,0.071028,0.68482,0.066062,0.013898,0.13536,0.94718,0.0019741,0.17234,0.55474,0.89203,0,0.27187,1,no
0.51386,0.072304,0.69261,0.06655,0.021749,0.18265,0.94208,0.003951,0.13973,0.59337,0.89162,0.00063062,0.25772,0.97372,no
0.4219,0.081346,0.68141,0.065648,0.018068,0.16347,0.95175,0.055594,0.049793,0.57427,0.89193,0.00072531,0.18417,0.91507,no
